dataset_label,Name,Formula,E,surface_key,surface_ref_status,source_hdf,source_row
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-1-01,CH2Ni36O,-98.41181206,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-1-01,self,/data/Chapter6/Ni-slabs.hdf,151
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-1-06,CH2Ni36O,-98.97481334,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-1-06,self,/data/Chapter6/Ni-slabs.hdf,152
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-04,CH2Ni36O,-97.71853963,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-04,self,/data/Chapter6/Ni-slabs.hdf,153
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-02,CH2Ni36O,-97.90166077,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-02,self,/data/Chapter6/Ni-slabs.hdf,154
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-00,CH2Ni36O,-98.83505421,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-00,self,/data/Chapter6/Ni-slabs.hdf,155
Ni-slabs,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-06,CH2Ni36O,-98.97481334,Ni-211-clean-3x3x4-copt-H2CO%H2C_O-2-06,self,/data/Chapter6/Ni-slabs.hdf,156
Ni-slabs,Ni-211-clean-3x3x4-CH-1,CHNi36,-89.59037242,Ni-211-clean-3x3x4-CH-1,self,/data/Chapter6/Ni-slabs.hdf,219
Ni-slabs,Ni-211-clean-3x3x4-COH-AA-1,CHNi36O,-94.92273313,Ni-211-clean-3x3x4-COH-AA-1,self,/data/Chapter6/Ni-slabs.hdf,227
Ni-slabs,Ni-211-clean-3x3x4-COH-AA-3,0,0.0,Ni-211-clean-3x3x4-COH-AA-3,missing,/data/Chapter6/Ni-slabs.hdf,228
Ni-slabs,Ni-211-clean-3x3x4-COH-AA-2,CHNi36O,-94.97700257,Ni-211-clean-3x3x4-COH-AA-2,self,/data/Chapter6/Ni-slabs.hdf,229
Ni-slabs,Ni-211-clean-3x3x4-O-A,Ni36O,-82.61265568,Ni-211-clean-3x3x4-O-A,self,/data/Chapter6/Ni-slabs.hdf,231
Ni-slabs,Ni-211-clean-3x3x4-O-AAA,Ni36O,-84.0340536,Ni-211-clean-3x3x4-O-AAA,self,/data/Chapter6/Ni-slabs.hdf,232
Ni-slabs,Ni-211-clean-3x3x4-O-AA,Ni36O,-83.82105638,Ni-211-clean-3x3x4-O-AA,self,/data/Chapter6/Ni-slabs.hdf,233
Ni-slabs,Ni-211-clean-3x3x4-H-A,HNi36,-82.26821606,Ni-211-clean-3x3x4-H-A,self,/data/Chapter6/Ni-slabs.hdf,234
Ni-slabs,Ni-211-clean-3x3x4-H-AAA,HNi36,-82.32405457,Ni-211-clean-3x3x4-H-AAA,self,/data/Chapter6/Ni-slabs.hdf,235
Ni-slabs,Ni-211-clean-3x3x4-H-AA,HNi36,-82.27444362,Ni-211-clean-3x3x4-H-AA,self,/data/Chapter6/Ni-slabs.hdf,236
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-9,Ni36,-78.4078191,Ni-211-clean-3x3x4-convergence-kpoints-ab-9,self,/data/Chapter6/Ni-slabs.hdf,237
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-7,Ni36,-78.40510268,Ni-211-clean-3x3x4-convergence-kpoints-ab-7,self,/data/Chapter6/Ni-slabs.hdf,238
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-6,Ni36,-78.40925748,Ni-211-clean-3x3x4-convergence-kpoints-ab-6,self,/data/Chapter6/Ni-slabs.hdf,239
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-10,Ni36,-78.41024191,Ni-211-clean-3x3x4-convergence-kpoints-ab-10,self,/data/Chapter6/Ni-slabs.hdf,240
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-8,Ni36,-78.40279316,Ni-211-clean-3x3x4-convergence-kpoints-ab-8,self,/data/Chapter6/Ni-slabs.hdf,241
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-4,Ni36,-78.3265642,Ni-211-clean-3x3x4-convergence-kpoints-ab-4,self,/data/Chapter6/Ni-slabs.hdf,242
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-3,Ni36,-78.46437502,Ni-211-clean-3x3x4-convergence-kpoints-ab-3,self,/data/Chapter6/Ni-slabs.hdf,243
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-ab-5,Ni36,-78.40316046,Ni-211-clean-3x3x4-convergence-kpoints-ab-5,self,/data/Chapter6/Ni-slabs.hdf,244
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-9,Ni36,-78.4078191,Ni-211-clean-3x3x4-convergence-kpoints-9,self,/data/Chapter6/Ni-slabs.hdf,245
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-7,Ni36,-78.40510268,Ni-211-clean-3x3x4-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,246
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-6,Ni36,-78.40925748,Ni-211-clean-3x3x4-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,247
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-10,Ni36,-78.41024191,Ni-211-clean-3x3x4-convergence-kpoints-10,self,/data/Chapter6/Ni-slabs.hdf,248
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-8,Ni36,-78.40279316,Ni-211-clean-3x3x4-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,249
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-4,Ni36,-78.3265642,Ni-211-clean-3x3x4-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,250
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-3,Ni36,-78.46437502,Ni-211-clean-3x3x4-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,251
Ni-slabs,Ni-211-clean-3x3x4-convergence-kpoints-5,Ni36,-78.40316046,Ni-211-clean-3x3x4-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,252
Ni-slabs,Ni-211-clean-3x3x4-CH3-1,CH3Ni36,-97.54611606,Ni-211-clean-3x3x4-CH3-1,self,/data/Chapter6/Ni-slabs.hdf,254
Ni-slabs,Ni-211-clean-3x3x4-CH3-2,CH3Ni36,-97.75032282,Ni-211-clean-3x3x4-CH3-2,self,/data/Chapter6/Ni-slabs.hdf,255
Ni-slabs,Ni-211-clean-3x3x4-H2CO-AA,CH2Ni36O,-98.83505421,Ni-211-clean-3x3x4-H2CO-AA,self,/data/Chapter6/Ni-slabs.hdf,257
Ni-slabs,Ni-211-clean-3x3x4-CH2-1,CH2Ni36,-93.48791604,Ni-211-clean-3x3x4-CH2-1,self,/data/Chapter6/Ni-slabs.hdf,258
Ni-slabs,Ni-211-clean-3x3x4-HOCH2OH-AA-1,CH4Ni36O2,-111.84726939,Ni-211-clean-3x3x4-HOCH2OH-AA-1,self,/data/Chapter6/Ni-slabs.hdf,260
Ni-slabs,Ni-211-clean-3x3x4-HOCH2OH-AA-2,CH4Ni36O2,-111.84784339,Ni-211-clean-3x3x4-HOCH2OH-AA-2,self,/data/Chapter6/Ni-slabs.hdf,261
Ni-slabs,Ni-211-clean-3x3x4-C_O-1,CNi36O,-90.95368223,Ni-211-clean-3x3x4-C_O-1,self,/data/Chapter6/Ni-slabs.hdf,264
Ni-slabs,Ni-211-clean-3x3x4-OH-A,HNi36O,-87.60332113,Ni-211-clean-3x3x4-OH-A,self,/data/Chapter6/Ni-slabs.hdf,265
Ni-slabs,Ni-211-clean-3x3x4-OH-AA,HNi36O,-88.22707769,Ni-211-clean-3x3x4-OH-AA,self,/data/Chapter6/Ni-slabs.hdf,266
Ni-slabs,Ni-211-clean-3x3x4-H2C_O-1,CH2Ni36O,-98.97481334,Ni-211-clean-3x3x4-H2C_O-1,self,/data/Chapter6/Ni-slabs.hdf,268
Ni-slabs,Ni-211-clean-3x3x4-C-1,CNi36,-85.26458126,Ni-211-clean-3x3x4-C-1,self,/data/Chapter6/Ni-slabs.hdf,272
Ni-slabs,Ni-211-clean-4x3x4,Ni48,-104.54044838,Ni-211-clean-4x3x4,self,/data/Chapter6/Ni-slabs.hdf,275
Ni-slabs,Ni-211-clean-4x3x4-OHAlO-1,0,0.0,Ni-211-clean-4x3x4-OHAlO-1,missing,/data/Chapter6/Ni-slabs.hdf,277
Ni-slabs,Ni-211-clean-4x3x4-surf-anti,Ni48,-103.33690181,Ni-211-clean-4x3x4-surf-anti,self,/data/Chapter6/Ni-slabs.hdf,278
Ni-slabs,Ni-211-clean-4x3x4-GaO-1,GaNi48O,-113.08327568,Ni-211-clean-4x3x4-GaO-1,self,/data/Chapter6/Ni-slabs.hdf,279
Ni-slabs,Ni-211-clean-4x3x4-GaO-2,GaNi48O,-112.42346611,Ni-211-clean-4x3x4-GaO-2,self,/data/Chapter6/Ni-slabs.hdf,280
Ni-slabs,Ni-211-clean-4x3x4-GaOH-1,HGaNi48O,-116.89003242,Ni-211-clean-4x3x4-GaOH-1,self,/data/Chapter6/Ni-slabs.hdf,281
Ni-slabs,Ni-211-clean-4x3x4-GaOH-2,HGaNi48O,-116.9109998,Ni-211-clean-4x3x4-GaOH-2,self,/data/Chapter6/Ni-slabs.hdf,282
Ni-slabs,Ni-211-clean-4x3x4-Ga-1,GaNi48,-107.46472531,Ni-211-clean-4x3x4-Ga-1,self,/data/Chapter6/Ni-slabs.hdf,283
Ni-slabs,Ni-211-clean-4x3x4-Ga-2,GaNi48,-107.46467227,Ni-211-clean-4x3x4-Ga-2,self,/data/Chapter6/Ni-slabs.hdf,284
Ni-slabs,Ni-211-clean-4x3x4-Na-1,NaNi48,-106.11478669,Ni-211-clean-4x3x4-Na-1,self,/data/Chapter6/Ni-slabs.hdf,285
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-7,Ni48,-104.54983244,Ni-211-clean-4x3x4-convergence-kpoints-ab-7,self,/data/Chapter6/Ni-slabs.hdf,287
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-6,Ni48,-104.54035608,Ni-211-clean-4x3x4-convergence-kpoints-ab-6,self,/data/Chapter6/Ni-slabs.hdf,288
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-8,Ni48,-104.54249185,Ni-211-clean-4x3x4-convergence-kpoints-ab-8,self,/data/Chapter6/Ni-slabs.hdf,289
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-4,Ni48,-104.4868655,Ni-211-clean-4x3x4-convergence-kpoints-ab-4,self,/data/Chapter6/Ni-slabs.hdf,290
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-3,Ni48,-104.56147777,Ni-211-clean-4x3x4-convergence-kpoints-ab-3,self,/data/Chapter6/Ni-slabs.hdf,291
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-ab-5,Ni48,-104.53817313,Ni-211-clean-4x3x4-convergence-kpoints-ab-5,self,/data/Chapter6/Ni-slabs.hdf,292
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-7,Ni48,-104.54983244,Ni-211-clean-4x3x4-convergence-kpoints-7,self,/data/Chapter6/Ni-slabs.hdf,293
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-6,Ni48,-104.54035608,Ni-211-clean-4x3x4-convergence-kpoints-6,self,/data/Chapter6/Ni-slabs.hdf,294
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-8,Ni48,-104.54249185,Ni-211-clean-4x3x4-convergence-kpoints-8,self,/data/Chapter6/Ni-slabs.hdf,295
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-4,Ni48,-104.4868655,Ni-211-clean-4x3x4-convergence-kpoints-4,self,/data/Chapter6/Ni-slabs.hdf,296
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-3,Ni48,-104.56147777,Ni-211-clean-4x3x4-convergence-kpoints-3,self,/data/Chapter6/Ni-slabs.hdf,297
Ni-slabs,Ni-211-clean-4x3x4-convergence-kpoints-5,Ni48,-104.53817313,Ni-211-clean-4x3x4-convergence-kpoints-5,self,/data/Chapter6/Ni-slabs.hdf,298
Ni-slabs,Ni-211-clean-4x3x4-Zn-1,Ni48Zn,-103.47150011,Ni-211-clean-4x3x4-Zn-1,self,/data/Chapter6/Ni-slabs.hdf,299
Ni-slabs,Ni-211-clean-4x3x4-Zn-2,Ni48Zn,-102.89912231,Ni-211-clean-4x3x4-Zn-2,self,/data/Chapter6/Ni-slabs.hdf,300
Ni-slabs,Ni-211-clean-4x3x4-AlOH-2,HAlNi48O,-118.84053584,Ni-211-clean-4x3x4-AlOH-2,self,/data/Chapter6/Ni-slabs.hdf,301
Ni-slabs,Ni-211-clean-4x3x4-NaOH-1,HNaNi48O,-116.18757347,Ni-211-clean-4x3x4-NaOH-1,self,/data/Chapter6/Ni-slabs.hdf,302
Ni-slabs,Ni-211-clean-4x3x4-NaOH-2,0,0.0,Ni-211-clean-4x3x4-NaOH-2,missing,/data/Chapter6/Ni-slabs.hdf,303
Ni-slabs,Ni-211-clean-4x3x4-AlO-1,AlNi48O,-114.6390025,Ni-211-clean-4x3x4-AlO-1,self,/data/Chapter6/Ni-slabs.hdf,304
Ni-slabs,Ni-211-clean-4x3x4-K-1,KNi48,-105.36007642,Ni-211-clean-4x3x4-K-1,self,/data/Chapter6/Ni-slabs.hdf,305
Ni-slabs,Ni-211-clean-4x3x4-OHGaO-1,HGaNi48O2,-122.36573146,Ni-211-clean-4x3x4-OHGaO-1,self,/data/Chapter6/Ni-slabs.hdf,309
Ni-slabs,Ni-211-clean-4x3x4-OHGaO-2,0,0.0,Ni-211-clean-4x3x4-OHGaO-2,missing,/data/Chapter6/Ni-slabs.hdf,310
Ni-slabs,Ni-211-clean-4x3x4-KOH-1,HKNi48O,-115.28330365,Ni-211-clean-4x3x4-KOH-1,self,/data/Chapter6/Ni-slabs.hdf,311
Ni-slabs,Ni-211-clean-4x3x4-KOH-2,0,0.0,Ni-211-clean-4x3x4-KOH-2,missing,/data/Chapter6/Ni-slabs.hdf,312
Ni-slabs,Ni-211-Zn-8x3x4-1,Ni95Zn,-205.53116134,Ni-211-Zn-8x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,313
Ni-slabs,Ni-211-Zn-2x3x4-6,Ni18Zn6,-27.85905793,Ni-211-Zn-2x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,314
Ni-slabs,Ni-211-Zn-2x3x4-6-bulk-a,Ni18Zn6,-28.73528963,Ni-211-Zn-2x3x4-6-bulk-a,self,/data/Chapter6/Ni-slabs.hdf,315
Ni-slabs,Ni-211-Zn-2x3x4-6-bulk-b,Ni18Zn6,-28.73163987,Ni-211-Zn-2x3x4-6-bulk-b,self,/data/Chapter6/Ni-slabs.hdf,316
Ni-slabs,Ni-211-Zn-2x3x4-1,Ni23Zn,-48.71222073,Ni-211-Zn-2x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,317
Ni-slabs,Ni-211-Zn-2x3x4-4,Ni20Zn4,-36.89013185,Ni-211-Zn-2x3x4-4,self,/data/Chapter6/Ni-slabs.hdf,318
Ni-slabs,Ni-211-Zn-2x3x4-3-a,Ni21Zn3,-41.02774191,Ni-211-Zn-2x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,319
Ni-slabs,Ni-211-Zn-2x3x4-2-a,Ni22Zn2,-44.92891234,Ni-211-Zn-2x3x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,320
Ni-slabs,Ni-211-Zn-2x3x4-2-b,Ni22Zn2,-44.86920107,Ni-211-Zn-2x3x4-2-b,self,/data/Chapter6/Ni-slabs.hdf,321
Ni-slabs,Ni-211-Zn-2x3x4-5,Ni19Zn5,-32.54804086,Ni-211-Zn-2x3x4-5,self,/data/Chapter6/Ni-slabs.hdf,322
Ni-slabs,Ni-211-Zn-3x3x4-7,Ni29Zn7,-50.99179328,Ni-211-Zn-3x3x4-7,self,/data/Chapter6/Ni-slabs.hdf,323
Ni-slabs,Ni-211-Zn-3x3x4-1,Ni35Zn,-74.8402741,Ni-211-Zn-3x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,324
Ni-slabs,Ni-211-Zn-3x3x4-1-H2COH-AB,CH3Ni35OZn,-98.8679859,Ni-211-Zn-3x3x4-1-H2COH-AB,self,/data/Chapter6/Ni-slabs.hdf,325
Ni-slabs,Ni-211-Zn-3x3x4-1-H2COH-AA,CH3Ni35OZn,-99.03919505,Ni-211-Zn-3x3x4-1-H2COH-AA,self,/data/Chapter6/Ni-slabs.hdf,326
Ni-slabs,Ni-211-Zn-3x3x4-1-H2COO-AB,CH2Ni35O2Zn,-100.10254175,Ni-211-Zn-3x3x4-1-H2COO-AB,self,/data/Chapter6/Ni-slabs.hdf,329
Ni-slabs,Ni-211-Zn-3x3x4-1-H2COO-AA,CH2Ni35O2Zn,-100.3691877,Ni-211-Zn-3x3x4-1-H2COO-AA,self,/data/Chapter6/Ni-slabs.hdf,330
Ni-slabs,Ni-211-Zn-3x3x4-1-OCOCH3-1,C2H3Ni35O2Zn,-113.18891981,Ni-211-Zn-3x3x4-1-OCOCH3-1,self,/data/Chapter6/Ni-slabs.hdf,334
Ni-slabs,Ni-211-Zn-3x3x4-1-OCOCH3-2,C2H3Ni35O2Zn,-112.20228498,Ni-211-Zn-3x3x4-1-OCOCH3-2,self,/data/Chapter6/Ni-slabs.hdf,335
Ni-slabs,Ni-211-Zn-3x3x4-1-CH-AB-1,CHNi35Zn,-85.99034641,Ni-211-Zn-3x3x4-1-CH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,336
Ni-slabs,Ni-211-Zn-3x3x4-1-COH-AB-1,CHNi35OZn,-91.37808439,Ni-211-Zn-3x3x4-1-COH-AB-1,self,/data/Chapter6/Ni-slabs.hdf,340
Ni-slabs,Ni-211-Zn-3x3x4-1-COH-AA-1,CHNi35OZn,-91.46888403,Ni-211-Zn-3x3x4-1-COH-AA-1,self,/data/Chapter6/Ni-slabs.hdf,341
Ni-slabs,Ni-211-Zn-3x3x4-1-O-AB,Ni35OZn,-79.83175616,Ni-211-Zn-3x3x4-1-O-AB,self,/data/Chapter6/Ni-slabs.hdf,342
Ni-slabs,Ni-211-Zn-3x3x4-1-O-AA,Ni35OZn,-80.28655431,Ni-211-Zn-3x3x4-1-O-AA,self,/data/Chapter6/Ni-slabs.hdf,343
Ni-slabs,Ni-211-Zn-3x3x4-1-H-AB,HNi35Zn,-78.44673279,Ni-211-Zn-3x3x4-1-H-AB,self,/data/Chapter6/Ni-slabs.hdf,344
Ni-slabs,Ni-211-Zn-3x3x4-1-H-AA,HNi35Zn,-78.74273689,Ni-211-Zn-3x3x4-1-H-AA,self,/data/Chapter6/Ni-slabs.hdf,345
Ni-slabs,Ni-211-Zn-3x3x4-1-CH3-AB-1,CH3Ni35Zn,-94.20874275,Ni-211-Zn-3x3x4-1-CH3-AB-1,self,/data/Chapter6/Ni-slabs.hdf,346
Ni-slabs,Ni-211-Zn-3x3x4-1-H2CO-AB,CH2Ni35OZn,-95.22119697,Ni-211-Zn-3x3x4-1-H2CO-AB,self,/data/Chapter6/Ni-slabs.hdf,347
Ni-slabs,Ni-211-Zn-3x3x4-1-H2CO-AA,CH2Ni35OZn,-95.40447591,Ni-211-Zn-3x3x4-1-H2CO-AA,self,/data/Chapter6/Ni-slabs.hdf,348
Ni-slabs,Ni-211-Zn-3x3x4-1-HOCH2OH-AB,CH4Ni35O2Zn,-108.19890946,Ni-211-Zn-3x3x4-1-HOCH2OH-AB,self,/data/Chapter6/Ni-slabs.hdf,349
Ni-slabs,Ni-211-Zn-3x3x4-1-HOCH2OH-AA,CH4Ni35O2Zn,-108.32339852,Ni-211-Zn-3x3x4-1-HOCH2OH-AA,self,/data/Chapter6/Ni-slabs.hdf,350
Ni-slabs,Ni-211-Zn-3x3x4-1-OH-AB,HNi35OZn,-84.48000353,Ni-211-Zn-3x3x4-1-OH-AB,self,/data/Chapter6/Ni-slabs.hdf,351
Ni-slabs,Ni-211-Zn-3x3x4-1-OH-AA,HNi35OZn,-84.67577419,Ni-211-Zn-3x3x4-1-OH-AA,self,/data/Chapter6/Ni-slabs.hdf,352
Ni-slabs,Ni-211-Zn-3x3x4-8,Ni28Zn8,-46.49980642,Ni-211-Zn-3x3x4-8,self,/data/Chapter6/Ni-slabs.hdf,357
Ni-slabs,Ni-211-Zn-3x3x4-4,Ni32Zn4,-63.50503958,Ni-211-Zn-3x3x4-4,self,/data/Chapter6/Ni-slabs.hdf,358
Ni-slabs,Ni-211-Zn-3x3x4-3,Ni33Zn3,-67.40436545,Ni-211-Zn-3x3x4-3,self,/data/Chapter6/Ni-slabs.hdf,359
Ni-slabs,Ni-211-Zn-3x3x4-3-H2COH-BB,CH3Ni33OZn3,-90.93968607,Ni-211-Zn-3x3x4-3-H2COH-BB,self,/data/Chapter6/Ni-slabs.hdf,360
Ni-slabs,Ni-211-Zn-3x3x4-3-H2COO-BB,CH2Ni33O2Zn3,-92.89565866,Ni-211-Zn-3x3x4-3-H2COO-BB,self,/data/Chapter6/Ni-slabs.hdf,362
Ni-slabs,Ni-211-Zn-3x3x4-3-COH-BB-1,CHNi33OZn3,-83.629042,Ni-211-Zn-3x3x4-3-COH-BB-1,self,/data/Chapter6/Ni-slabs.hdf,367
Ni-slabs,Ni-211-Zn-3x3x4-3-COH-BB-2,CHNi33OZn3,-81.6839861,Ni-211-Zn-3x3x4-3-COH-BB-2,self,/data/Chapter6/Ni-slabs.hdf,368
Ni-slabs,Ni-211-Zn-3x3x4-3-O-BB,Ni33OZn3,-72.46664043,Ni-211-Zn-3x3x4-3-O-BB,self,/data/Chapter6/Ni-slabs.hdf,369
Ni-slabs,Ni-211-Zn-3x3x4-3-H-BB,HNi33Zn3,-70.75338275,Ni-211-Zn-3x3x4-3-H-BB,self,/data/Chapter6/Ni-slabs.hdf,370
Ni-slabs,Ni-211-Zn-3x3x4-3-CH3-BB-1,CH3Ni33Zn3,-86.13824598,Ni-211-Zn-3x3x4-3-CH3-BB-1,self,/data/Chapter6/Ni-slabs.hdf,371
Ni-slabs,Ni-211-Zn-3x3x4-3-H2CO-BB,CH2Ni33OZn3,-87.14742444,Ni-211-Zn-3x3x4-3-H2CO-BB,self,/data/Chapter6/Ni-slabs.hdf,372
Ni-slabs,Ni-211-Zn-3x3x4-3-CH2-BB-1,CH2Ni33Zn3,-81.5997951,Ni-211-Zn-3x3x4-3-CH2-BB-1,self,/data/Chapter6/Ni-slabs.hdf,373
Ni-slabs,Ni-211-Zn-3x3x4-3-HOCH2OH-BB,CH4Ni33O2Zn3,-100.56187409,Ni-211-Zn-3x3x4-3-HOCH2OH-BB,self,/data/Chapter6/Ni-slabs.hdf,374
Ni-slabs,Ni-211-Zn-3x3x4-3-OH-BB,HNi33OZn3,-77.00184155,Ni-211-Zn-3x3x4-3-OH-BB,self,/data/Chapter6/Ni-slabs.hdf,375
Ni-slabs,Ni-211-Zn-3x3x4-3-HCOH-BB-1,CH2Ni33OZn3,-86.36845604,Ni-211-Zn-3x3x4-3-HCOH-BB-1,self,/data/Chapter6/Ni-slabs.hdf,378
Ni-slabs,Ni-211-Zn-3x3x4-2,Ni34Zn2,-71.20598661,Ni-211-Zn-3x3x4-2,self,/data/Chapter6/Ni-slabs.hdf,379
Ni-slabs,Ni-211-Zn-3x3x4-2-a,Ni34Zn2,-71.20598661,Ni-211-Zn-3x3x4-2-a,self,/data/Chapter6/Ni-slabs.hdf,380
Ni-slabs,Ni-211-Zn-3x3x4-2-b,Ni34Zn2,-71.12724712,Ni-211-Zn-3x3x4-2-b,self,/data/Chapter6/Ni-slabs.hdf,381
Ni-slabs,Ni-211-Zn-3x3x4-5,Ni31Zn5,-59.50898822,Ni-211-Zn-3x3x4-5,self,/data/Chapter6/Ni-slabs.hdf,382
Ni-slabs,Ni-211-Zn-4x3x4-9,Ni39Zn9,-69.43061893,Ni-211-Zn-4x3x4-9,self,/data/Chapter6/Ni-slabs.hdf,383
Ni-slabs,Ni-211-Zn-4x3x4-11,Ni37Zn11,-60.43933691,Ni-211-Zn-4x3x4-11,self,/data/Chapter6/Ni-slabs.hdf,384
Ni-slabs,Ni-211-Zn-4x3x4-7,Ni41Zn7,-77.95736524,Ni-211-Zn-4x3x4-7,self,/data/Chapter6/Ni-slabs.hdf,385
Ni-slabs,Ni-211-Zn-4x3x4-1,Ni47Zn,-100.98144678,Ni-211-Zn-4x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,386
Ni-slabs,Ni-211-Zn-4x3x4-1-surf-anti,Ni47Zn,-100.98144588,Ni-211-Zn-4x3x4-1-surf-anti,self,/data/Chapter6/Ni-slabs.hdf,387
Ni-slabs,Ni-211-Zn-4x3x4-3-a,Ni45Zn3,-93.68192702,Ni-211-Zn-4x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,388
Ni-slabs,Ni-211-Zn-4x3x4-3-b,Ni45Zn3,-93.40485759,Ni-211-Zn-4x3x4-3-b,self,/data/Chapter6/Ni-slabs.hdf,389
Ni-slabs,Ni-211-Zn-4x3x4-12-bulk-a,Ni36Zn12,-57.48331309,Ni-211-Zn-4x3x4-12-bulk-a,self,/data/Chapter6/Ni-slabs.hdf,390
Ni-slabs,Ni-211-Zn-4x3x4-12-bulk-b,Ni36Zn12,-57.47770903,Ni-211-Zn-4x3x4-12-bulk-b,self,/data/Chapter6/Ni-slabs.hdf,395
Ni-slabs,Ni-211-Zn-4x3x4-5,Ni43Zn5,-85.95150571,Ni-211-Zn-4x3x4-5,self,/data/Chapter6/Ni-slabs.hdf,400
Ni-slabs,Ni-211-Ga-8x3x4-1,GaNi95,-209.61151116,Ni-211-Ga-8x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,401
Ni-slabs,Ni-211-Ga-2x3x6-9-bulk,Ga9Ni27,-85.01157988,Ni-211-Ga-2x3x6-9-bulk,self,/data/Chapter6/Ni-slabs.hdf,402
Ni-slabs,Ni-211-Ga-2x3x4-6,Ga6Ni18,-49.66461268,Ni-211-Ga-2x3x4-6,self,/data/Chapter6/Ni-slabs.hdf,403
Ni-slabs,Ni-211-Ga-2x3x4-6-bulk-a,Ga6Ni18,-54.08359513,Ni-211-Ga-2x3x4-6-bulk-a,self,/data/Chapter6/Ni-slabs.hdf,404
Ni-slabs,Ni-211-Ga-2x3x4-6-bulk-b,Ga6Ni18,-54.13470394,Ni-211-Ga-2x3x4-6-bulk-b,self,/data/Chapter6/Ni-slabs.hdf,405
Ni-slabs,Ni-211-Ga-2x3x4-1,GaNi23,-52.81190794,Ni-211-Ga-2x3x4-1,self,/data/Chapter6/Ni-slabs.hdf,408
Ni-slabs,Ni-211-Ga-2x3x4-4,Ga4Ni20,-51.88357772,Ni-211-Ga-2x3x4-4,self,/data/Chapter6/Ni-slabs.hdf,410
Ni-slabs,Ni-211-Ga-2x3x4-3-a,Ga3Ni21,-52.6206645,Ni-211-Ga-2x3x4-3-a,self,/data/Chapter6/Ni-slabs.hdf,411
Ni-slabs,Ni-211-Ga-2x3x4-2,Ga2Ni22,-52.59110972,Ni-211-Ga-2x3x4-2,self,/data/Chapter6/Ni-slabs.hdf,412
Ni-slabs,Ni-211-Ga-2x3x4-5,Ga5Ni19,-51.35248245,Ni-211-Ga-2x3x4-5,self,/data/Chapter6/Ni-slabs.hdf,413
